order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit,final_sale
2500,2022-11-05,First Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Envelopes,OFF-EN-10004483,3,1.2,38.8,26.39999999999999,116.39999999999999
2501,2023-10-28,First Class,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Paper,OFF-PA-10001892,2,0.5,9.5,-1.0,19.0
2502,2022-08-28,First Class,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Binders,OFF-BI-10000546,4,0.0,0.0,0.0,0.0
2503,2022-09-06,First Class,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Binders,OFF-BI-10001294,4,0.5,9.5,-2.0,38.0
2504,2023-10-12,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10000248,2,0.2,9.8,-0.3999999999999986,19.6
2505,2022-10-24,Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10001228,4,1.0,49.0,36.0,196.0
2506,2023-04-19,Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10000151,5,409.5,7780.5,2052.5,38902.5
2507,2023-11-26,Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10004351,8,2.4,77.6,60.799999999999955,620.8
2508,2023-02-05,Same Day,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10001293,4,1.2,28.8,-4.799999999999997,115.2
2509,2023-05-20,Standard Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10000675,3,10.0,190.0,0.0,570.0
2510,2023-12-24,Standard Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Accessories,TEC-AC-10000580,6,19.2,460.8,424.80000000000007,2764.8
2511,2022-05-05,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Storage,OFF-ST-10003470,4,44.8,1075.2,300.8000000000002,4300.8
2512,2022-08-20,First Class,Consumer,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10003116,6,4.4,105.6,93.59999999999997,633.5999999999999
2513,2022-07-08,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10002429,5,2.0,48.0,-10.0,240.0
2514,2022-08-11,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Accessories,TEC-AC-10003280,4,3.0,97.0,28.0,388.0
2515,2023-11-15,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,FUR-CH-10004540,2,2.0,48.0,16.0,96.0
2516,2022-12-03,Standard Class,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Storage,OFF-ST-10000585,2,7.8,252.2,84.39999999999998,504.4
2517,2023-08-31,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,OFF-EN-10003001,9,12.0,588.0,792.0,5292.0
2518,2022-12-12,Standard Class,Corporate,United States,Westfield,New Jersey,7090,East,Furniture,Furnishings,FUR-FU-10003975,3,2.6,127.4,52.20000000000002,382.20000000000005
2519,2022-11-20,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Labels,OFF-LA-10004559,7,0.6,19.4,-4.20000000000001,135.79999999999998
2520,2023-04-19,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Labels,OFF-LA-10003223,6,0.6,29.4,56.39999999999999,176.39999999999998
2521,2023-10-12,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Appliances,OFF-AP-10002651,3,43.5,826.5,289.5,2479.5
2522,2022-07-10,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Paper,OFF-PA-10003177,2,0.4,9.6,-0.8000000000000007,19.2
2523,2022-03-11,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Phones,TEC-PH-10003442,1,0.2,9.8,-0.1999999999999993,9.8
2524,2022-01-22,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Binders,OFF-BI-10000977,4,2.4,117.6,30.399999999999977,470.4
2525,2022-05-01,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Art,OFF-AR-10004078,9,2.0,38.0,-18.0,342.0
2526,2022-08-12,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Accessories,TEC-AC-10002550,2,0.9,29.1,18.200000000000003,58.2
2527,2022-02-20,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10004965,3,0.5,9.5,-1.5,28.5
2528,2022-08-07,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10004209,6,0.4,9.6,-2.400000000000002,57.599999999999994
2529,2023-08-29,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10001526,2,0.4,9.6,-0.8000000000000007,19.2
2530,2023-07-08,Standard Class,Home Office,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Paper,OFF-PA-10000788,2,0.2,9.8,-0.3999999999999986,19.6
2531,2022-07-30,Standard Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10000595,5,2.2,107.8,38.999999999999986,539.0
2532,2022-06-10,Standard Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Binders,OFF-BI-10000829,4,0.8,19.2,-3.200000000000003,76.8
2533,2023-10-28,Standard Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Fasteners,OFF-FA-10002676,7,0.3,9.7,-2.100000000000005,67.89999999999999
2534,2022-01-31,Standard Class,Corporate,United States,Little Rock,Arkansas,72209,South,Technology,Accessories,TEC-AC-10000844,4,13.6,326.4,25.59999999999991,1305.6
2535,2023-04-11,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10004459,6,54.0,1746.0,996.0,10476.0
2536,2022-04-23,First Class,Corporate,United States,La Quinta,California,92253,West,Technology,Accessories,TEC-AC-10003499,4,2.5,47.5,-10.0,190.0
2537,2023-08-23,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Chairs,FUR-CH-10000513,2,9.0,171.0,22.0,342.0
2538,2023-02-26,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Technology,Phones,TEC-PH-10000895,4,17.2,412.8,251.20000000000005,1651.2
2539,2022-10-23,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Technology,Phones,TEC-PH-10002555,1,4.8,155.2,5.199999999999989,155.2
2540,2023-11-30,Same Day,Corporate,United States,San Francisco,California,94122,West,Furniture,Chairs,FUR-CH-10003312,6,40.5,1309.5,177.0,7857.0
2541,2022-01-19,Same Day,Corporate,United States,San Francisco,California,94122,West,Furniture,Chairs,FUR-CH-10004086,3,14.0,686.0,288.0,2058.0
2542,2022-12-08,Standard Class,Corporate,United States,Scottsdale,Arizona,85254,West,Furniture,Furnishings,FUR-FU-10002759,7,4.4,105.6,109.19999999999996,739.1999999999999
2543,2022-02-13,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10002191,3,2.8,137.2,21.599999999999966,411.59999999999997
2544,2023-06-21,Standard Class,Home Office,United States,Malden,Massachusetts,2148,East,Furniture,Bookcases,FUR-BO-10003450,3,5.1,164.9,14.700000000000017,494.70000000000005
2545,2023-09-15,Standard Class,Home Office,United States,Malden,Massachusetts,2148,East,Office Supplies,Labels,OFF-LA-10000248,4,0.3,9.7,-1.2000000000000028,38.8
2546,2023-06-27,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10004804,4,8.4,201.6,86.39999999999998,806.4
2547,2023-09-10,Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Bookcases,FUR-BO-10001337,1,4.0,96.0,16.0,96.0
2548,2023-11-16,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,OFF-AR-10002255,1,0.0,0.0,0.0,0.0
2549,2023-01-07,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10002624,5,56.4,1823.6,1517.9999999999995,9118.0
2550,2023-04-10,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,OFF-PA-10001878,8,9.3,300.7,325.5999999999999,2405.6
2551,2023-03-07,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Labels,OFF-LA-10000452,2,0.2,9.8,-0.3999999999999986,19.6
2552,2023-07-31,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10004665,6,16.4,803.6,321.60000000000014,4821.6
2553,2022-04-30,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10000088,2,0.8,19.2,-1.6000000000000014,38.4
2554,2022-08-14,Standard Class,Home Office,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10000029,4,0.6,29.4,-2.4000000000000057,117.6
2555,2022-10-13,Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Phones,TEC-PH-10000369,7,28.4,681.6,81.20000000000016,4771.2
2556,2023-12-14,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10001590,2,2.0,48.0,16.0,96.0
2557,2022-08-19,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10004909,8,2.5,47.5,60.0,380.0
2558,2023-06-04,Standard Class,Corporate,United States,Coral Springs,Florida,33065,South,Office Supplies,Appliances,OFF-AP-10002287,2,0.5,9.5,-1.0,19.0
2559,2022-11-30,Standard Class,Consumer,United States,Orem,Utah,84057,West,Furniture,Bookcases,FUR-BO-10004357,7,56.4,1353.6,95.19999999999936,9475.199999999999
2560,2022-06-17,Standard Class,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Labels,OFF-LA-10003766,5,0.8,19.2,-4.0000000000000036,96.0
2561,2022-02-06,Standard Class,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Storage,OFF-ST-10000046,2,16.0,304.0,28.0,608.0
2562,2023-03-25,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Labels,OFF-LA-10003190,4,0.2,9.8,-0.7999999999999972,39.2
2563,2023-06-19,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10002787,2,0.4,9.6,-0.8000000000000007,19.2
2564,2022-12-21,Second Class,Corporate,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000387,1,1.0,19.0,-1.0,19.0
2565,2022-04-27,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10001291,2,0.9,29.1,18.200000000000003,58.2
2566,2022-03-21,First Class,Consumer,United States,Bowling Green,Kentucky,42104,South,Technology,Accessories,TEC-AC-10003116,4,3.5,66.5,26.0,266.0
2567,2022-02-08,Second Class,Consumer,United States,Bellingham,Washington,98226,West,Office Supplies,Binders,OFF-BI-10001308,5,0.6,29.4,-3.000000000000007,147.0
2568,2023-01-21,Second Class,Consumer,United States,Bellingham,Washington,98226,West,Furniture,Tables,FUR-TA-10003954,9,133.5,2536.5,-31.5,22828.5
2569,2022-12-03,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003282,8,19.2,460.8,566.4000000000001,3686.4
2570,2023-07-19,Same Day,Corporate,United States,Newark,Ohio,43055,East,Technology,Phones,TEC-PH-10000576,2,6.4,153.6,7.199999999999989,307.2
2571,2023-01-09,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Art,OFF-AR-10004441,4,0.4,9.6,-1.6000000000000014,38.4
2572,2022-07-16,Standard Class,Home Office,United States,Woodstock,Illinois,60098,Central,Office Supplies,Art,OFF-AR-10003759,2,0.0,0.0,0.0,0.0
2573,2023-11-02,Second Class,Consumer,United States,Carrollton,Texas,75007,Central,Technology,Accessories,TEC-AC-10004145,7,70.0,1330.0,420.0,9310.0
2574,2022-12-20,Standard Class,Home Office,United States,Lafayette,Indiana,47905,Central,Furniture,Furnishings,FUR-FU-10000293,5,21.2,508.8,244.00000000000006,2544.0
2575,2022-02-01,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,OFF-EN-10004955,3,0.6,19.4,-1.8000000000000043,58.199999999999996
2576,2022-01-20,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10001071,5,6.4,313.6,118.00000000000011,1568.0
2577,2022-09-12,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,OFF-EN-10001990,2,0.4,9.6,-0.8000000000000007,19.2
2578,2022-03-20,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,OFF-AP-10002734,3,34.0,646.0,228.0,1938.0
2579,2023-11-14,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,FUR-FU-10004587,3,1.8,58.2,24.60000000000001,174.60000000000002
2580,2023-05-27,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,OFF-ST-10004337,8,14.7,475.3,602.4000000000001,3802.4
2581,2022-04-09,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Paper,OFF-PA-10003072,3,1.0,19.0,-3.0,57.0
2582,2023-07-20,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Office Supplies,Paper,OFF-PA-10000380,2,0.6,19.4,-1.2000000000000028,38.8
2583,2022-08-14,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Technology,Phones,TEC-PH-10004833,13,4.8,155.2,197.59999999999985,2017.6
2584,2023-03-27,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,FUR-FU-10001847,3,0.4,9.6,-1.200000000000001,28.799999999999997
2585,2022-01-28,Standard Class,Home Office,United States,Alexandria,Virginia,22304,South,Technology,Phones,TEC-PH-10002103,2,3.8,186.2,32.39999999999998,372.4
2586,2023-09-25,Standard Class,Corporate,United States,Haltom City,Texas,76117,Central,Office Supplies,Envelopes,OFF-EN-10001137,2,0.4,9.6,-0.8000000000000007,19.2
2587,2023-07-01,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001476,7,12.5,237.5,192.5,1662.5
2588,2022-01-11,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002045,1,1.0,19.0,-1.0,19.0
2589,2022-07-23,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Storage,OFF-ST-10001505,1,0.5,9.5,-0.5,9.5
2590,2023-07-02,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10001433,3,10.0,240.0,120.0,720.0
2591,2022-11-03,Standard Class,Consumer,United States,Wheeling,Illinois,60090,Central,Furniture,Furnishings,FUR-FU-10004671,2,0.4,9.6,-0.8000000000000007,19.2
2592,2022-09-25,Standard Class,Consumer,United States,Wheeling,Illinois,60090,Central,Furniture,Tables,FUR-TA-10003569,3,24.0,576.0,228.0,1728.0
2593,2023-02-06,Second Class,Corporate,United States,Summerville,South Carolina,29483,South,Technology,Phones,TEC-PH-10002807,2,2.4,77.6,-4.800000000000011,155.2
2594,2022-12-21,Second Class,Corporate,United States,Summerville,South Carolina,29483,South,Office Supplies,Binders,OFF-BI-10001597,8,6.6,323.4,427.1999999999998,2587.2
2595,2023-06-04,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Envelopes,OFF-EN-10003296,2,5.4,174.6,29.19999999999999,349.2
2596,2023-11-03,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10004632,3,18.2,891.8,155.39999999999986,2675.3999999999996
2597,2022-09-23,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Technology,Phones,TEC-PH-10002310,3,17.7,572.3,216.89999999999986,1716.8999999999999
2598,2022-04-10,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Storage,OFF-ST-10000078,2,15.9,514.1,108.20000000000005,1028.2
2599,2022-10-10,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10001752,3,0.3,9.7,-0.9000000000000021,29.099999999999998
2600,2022-02-04,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10000026,2,4.8,115.2,30.400000000000006,230.4
2601,2022-08-27,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Supplies,OFF-SU-10002573,7,3.6,116.4,114.80000000000004,814.8000000000001
2602,2022-08-17,Same Day,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000349,3,0.4,9.6,-1.200000000000001,28.799999999999997
2603,2023-09-14,Same Day,Consumer,United States,New York City,New York,10035,East,Technology,Machines,TEC-MA-10003356,3,67.5,1282.5,127.5,3847.5
2604,2023-12-13,Same Day,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10000362,1,4.2,135.8,25.80000000000001,135.8
2605,2022-06-07,Same Day,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10003878,4,2.4,57.6,30.400000000000006,230.4
2606,2022-04-15,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10000591,1,0.0,0.0,0.0,0.0
2607,2023-08-05,Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Art,OFF-AR-10003727,1,0.4,19.6,-0.3999999999999986,19.6
2608,2022-12-26,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Technology,Accessories,TEC-AC-10001635,3,1.0,19.0,-3.0,57.0
2609,2023-11-06,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Labels,OFF-LA-10001317,1,0.0,0.0,0.0,0.0
2610,2023-12-11,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Tables,FUR-TA-10000577,5,24.4,1195.6,177.99999999999955,5978.0
2611,2022-07-02,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Labels,OFF-LA-10000248,2,0.3,9.7,-0.6000000000000014,19.4
2612,2022-12-17,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Paper,OFF-PA-10000955,3,0.4,19.6,-1.1999999999999957,58.800000000000004
2613,2023-10-16,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Furnishings,FUR-FU-10000221,3,0.3,9.7,-0.9000000000000021,29.099999999999998
